lat,lon,type,name,tags,category
49.2798153,-123.123638,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:province': 'BC', 'brand:wikipedia': 'en:Freshii', 'opening_hours': 'Mo-Fr 11:00-20:00; Sa-Su 11:00-17:00', 'cuisine': 'salad', 'name:en': 'Freshii', 'addr:street': 'Nelson Street', 'brand': 'Freshii', 'addr:city': 'Vancouver'}",food
49.2425045,-123.059877,restaurant,Obanhmi,"{'addr:province': 'BC', 'website': 'https://www.obanhmishop.com/', 'addr:housenumber': '2250', 'phone': '+1 604 451 5812', 'opening_hours': 'Su-We 09:00-21:00; Th-Sa 09:00-22:00', 'cuisine': 'sandwich', 'addr:street': 'Kingsway', 'opening_hours:covid19': 'same', 'addr:postcode': 'V5N 2T7', 'email': 'hello@obanhmishop.com', 'addr:city': 'Vancouver'}",food
49.2427336,-123.060367,restaurant,Ngon Banh Mi & Tea,"{'addr:province': 'BC', 'website': 'https://www.eatngon.com/', 'addr:housenumber': '2228', 'phone': '+1 604 428 6220', 'opening_hours': '09:00-21:00', 'cuisine': 'vietnamese;sandwich;bubble_tea', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",food
49.2427566,-123.0604222,restaurant,Cafe Xu Hue,"{'addr:province': 'BC', 'addr:housenumber': '2226', 'phone': '+1 604 454 9940', 'opening_hours': '10:00-19:00; We off', 'cuisine': 'vietnamese', 'addr:street': 'Kingsway', 'opening_hours:covid19': 'same', 'addr:postcode': 'V5N 2T7', 'addr:city': 'Vancouver'}",food
49.2428186,-123.060566,restaurant,Veggie Bowl,"{'addr:province': 'BC', 'diet:vegetarian': 'yes', 'website': 'https://www.instagram.com/veggiebowlcafe/', 'addr:housenumber': '2222', 'phone': '+1 604 620 7672', 'opening_hours': '11:00-19:00; Tu off', 'cuisine': 'vietnamese', 'addr:street': 'Kingsway', 'opening_hours:covid19': 'same', 'addr:postcode': 'V5N 2T7', 'addr:city': 'Vancouver'}",food
49.290443,-123.1176585,cafe,The Cockpit,"{'level': '-1', 'name:en': 'The Cockpit'}",food
49.2786639,-123.0987404,restaurant,The Ramen Butcher,"{'website': 'http://theramenbutcher.com/', 'addr:housenumber': '223', 'phone': '+1-604-806-4646', 'opening_hours': 'Mo-Su 11:00-22:00', 'reservation': 'no', 'cuisine': 'ramen;japanese', 'addr:street': 'East Georgia Street', 'addr:city': 'Vancouver'}",food
49.2786612,-123.098918,restaurant,Fat Mao Noodles,"{'website': 'https://www.fatmaonoodles.com/', 'addr:housenumber': '217', 'opening_hours': 'Th-Tu 11:30-20:30', 'reservation': 'no', 'cuisine': 'chinese', 'name:en': 'Fat Mao Noodles', 'addr:street': 'East Georgia Street', 'name:zh-Hant': '大發貓麵館', 'email': 'fatmaonoodles@gmail.com', 'addr:city': 'Vancouver'}",food
49.2786408,-123.098014,restaurant,Blnd Tger Dumplings,"{'addr:province': 'BC', 'cuisine': 'chinese;dumplings', 'addr:housenumber': '251', 'addr:street': 'East Georgia Street', 'contact:instagram': 'https://www.instagram.com/blndtgerdumplings/', 'addr:city': 'Vancouver'}",food
49.2790657,-123.0999382,restaurant,Pacific Poke,"{'addr:housenumber': '625', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",food
49.2793572,-123.1002146,restaurant,Juke,"{'addr:housenumber': '182', 'addr:street': 'Keefer Street', 'addr:city': 'Vancouver'}",food
49.2805161,-123.100166,restaurant,Pizza Coming Soon,"{'addr:province': 'BC', 'addr:housenumber': '179', 'addr:street': 'East Pender Street', 'addr:city': 'Vancouver'}",food
49.2802926,-123.1009532,restaurant,Sai Woo,"{'website': 'https://saiwoo.ca/', 'addr:housenumber': '158', 'addr:street': 'East Pender Street', 'addr:city': 'Vancouver'}",food
49.2805359,-123.1010107,restaurant,Jade Dynasty Restaurant,"{'addr:housenumber': '137', 'addr:street': 'East Pender Street', 'addr:city': 'Vancouver'}",food
49.2750331,-123.07707,restaurant,Truck Stop Cafe,"{'addr:housenumber': '1046', 'addr:street': 'Clark Drive', 'addr:city': 'Vancouver'}",food
49.2255504,-123.0542783,restaurant,Yu Ki BBQ Kitchen,"{'addr:housenumber': '111-2609', 'addr:street': 'East 49th Avenue', 'addr:city': 'Vancouver'}",food
49.2254057,-123.0535119,restaurant,Pho Thai Ha,"{'addr:housenumber': '2653', 'addr:street': 'East 49th Avenue', 'addr:city': 'Vancouver'}",food
49.2254858,-123.0535127,restaurant,Bubble Waffle Cafe,"{'addr:housenumber': '2639', 'addr:street': 'East 49th Avenue', 'addr:city': 'Vancouver'}",food
49.2716748,-123.0947341,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '428', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Terminal Avenue', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",food
49.2717323,-123.0948814,fast_food,Taco Del Mar,"{'brand:wikidata': 'Q7673972', 'addr:housenumber': '420', 'brand:wikipedia': 'en:Taco del Mar', 'cuisine': 'mexican', 'addr:street': 'Terminal Avenue', 'takeaway': 'yes', 'brand': 'Taco Del Mar', 'addr:city': 'Vancouver'}",food
49.2717729,-123.0951169,restaurant,Bibi's Kitchen,"{'addr:housenumber': '418', 'addr:street': 'Terminal Avenue', 'addr:city': 'Vancouver'}",food
49.2590457,-123.1389288,restaurant,KYO Korean BBQ & Sushi house,"{'addr:housenumber': '2993', 'phone': '+1-604-739-8868', 'opening_hours': 'Mo-Su 11:00-23:00', 'cuisine': 'japanese;korean;asian', 'name:en': 'KYO Korean BBQ & Sushi house', 'addr:street': 'Granville Street', 'addr:postcode': 'V6H 3J6'}",food
49.2898003,-123.116892,pub,Tap & Barrel,"{'addr:province': 'BC', 'website': 'https://tapandbarrel.com/', 'payment:credit_cards': 'yes', 'diet:gluten_free': 'yes', 'addr:postcode': 'V6C 0C3', 'addr:unit': '76', 'addr:city': 'Vancouver', 'addr:housenumber': '1055', 'phone': '+1-604-235-9827', 'smoking': 'no', 'opening_hours': 'Mo-Su 11:00-23:00', 'brewery': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Canada Place', 'payment:debit_cards': 'yes', 'email': 'convention@tapandbarrel.com'}",food
49.1784334,-123.121667,restaurant,Nando's,"{'brand:wikidata': 'Q3472954', 'addr:province': 'BC', 'addr:housenumber': '4711', 'brand:wikipedia': ""en:Nando's"", 'opening_hours': 'Su-Th 11:00-22:00; Fr,Sa 11:00-23:00', 'cuisine': 'chicken;portuguese', 'addr:street': 'McClelland Road', 'brand': ""Nando's"", 'addr:unit': '1005', 'addr:city': 'Richmond'}",food
49.1786715,-123.121079,restaurant,Golden Sichuan Hotpot,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '4700', 'check_date:opening_hours': '2022-07-16', 'addr:street': 'McClelland Road', 'addr:unit': '17056', 'addr:city': 'Richmond'}",food
49.1784718,-123.121091,fast_food,Fusion Feast Pizza & Curry,"{'addr:province': 'BC', 'addr:housenumber': '4700', 'opening_hours': 'Tu-Sa 10:00-22:00; Su,Mo 10:00-21:00', 'cuisine': 'pizza', 'addr:street': 'McClelland Road', 'addr:unit': '1720', 'addr:city': 'Richmond'}",food
49.1783944,-123.121095,fast_food,Fatburger,"{'brand:wikidata': 'Q1397976', 'addr:housenumber': '4700', 'opening_hours': 'Mo-Su 10:00-22:00', 'cuisine': 'burger', 'addr:street': 'McClelland Road', 'takeaway': 'yes', 'brand': 'Fatburger', 'addr:unit': '1725', 'addr:city': 'Richmond'}",food
49.1781724,-123.121108,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'addr:province': 'BC', 'brand:wikipedia': 'en:Burger King', 'check_date:opening_hours': '2022-07-16', 'cuisine': 'burger', 'takeaway': 'yes', 'addr:unit': '1805', 'addr:city': 'Richmond', 'opening_hours:signed': 'no', 'addr:housenumber': '4720', 'drive_through': 'no', 'addr:street': 'McClelland Road', 'brand': 'Burger King'}",food
49.1780512,-123.121115,cafe,Wahaha Tea,"{'addr:province': 'BC', 'addr:housenumber': '4720', 'opening_hours': 'Mo-Su 12:00-21:00', 'cuisine': 'bubble_tea', 'addr:street': 'McClelland Road', 'addr:postcode': 'V6X 0M6', 'addr:unit': '1810', 'addr:city': 'Richmond'}",food
49.178038,-123.121766,fast_food,Pepper Lunch,"{'brand:wikidata': 'Q1016072', 'addr:province': 'BC', 'addr:housenumber': '4791', 'brand:wikipedia': 'en:Pepper Lunch', 'opening_hours': 'Mo-Su 11:00-20:30', 'cuisine': 'teppanyaki', 'addr:street': 'McClelland Road', 'takeaway': 'yes', 'brand': 'Pepper Lunch', 'addr:unit': '1625', 'addr:city': 'Richmond'}",food
49.1805031,-123.1360938,restaurant,Chef Tony Seafood Restaurant,"{'addr:housenumber': '101-4600', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}",food
49.1802486,-123.1340092,restaurant,Gang Nam Korean BBQ,"{'addr:housenumber': '2065-4580', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}",food
49.1803127,-123.1343597,restaurant,Papa Goose Rice Noodle Restaurant,"{'addr:housenumber': '2085-4580', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}",food
49.1812101,-123.1370111,bar,Millennium Karaoke,"{'addr:housenumber': '201-4451', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}",food
49.1880549,-123.131073,restaurant,Remix Restaurant & Bar,"{'addr:province': 'BC', 'addr:housenumber': '8300', 'addr:street': 'Capstan Way', 'addr:unit': '1008', 'addr:city': 'Richmond'}",food
49.1872375,-123.1318808,restaurant,Geng Shi Ji,"{'addr:housenumber': '1221-8338', 'addr:street': 'Capstan Way', 'addr:city': 'Richmond'}",food
49.1872412,-123.1316835,restaurant,Deer Garden Signatures,"{'website': 'http://deergarden.ca/', 'addr:housenumber': '8338', 'phone': '+1-604-278-3779', 'smoking': 'no', 'opening_hours': 'Mo-Su 11:00-23:00', 'cuisine': 'chinese', 'addr:street': 'Capstan Way', 'addr:unit': '1213', 'addr:city': 'Richmond'}",food
49.1874924,-123.1286285,restaurant,Cantonese BBQ,"{'addr:housenumber': '1438-8838', 'addr:street': 'Capstan Way', 'addr:city': 'Richmond'}",food
49.187245,-123.1288505,restaurant,Yah-Yah-Ya,"{'addr:housenumber': '1423-8388', 'addr:street': 'Capstan Way', 'addr:city': 'Richmond'}",food
49.187642,-123.1299106,cafe,Janice Cake Shop,"{'addr:housenumber': '8328', 'addr:street': 'Capstan Way', 'addr:unit': '1106', 'addr:city': 'Richmond'}",food
49.1877519,-123.130436,restaurant,Meet Fresh,"{'brand:wikidata': 'Q11172707', 'addr:housenumber': '8328', 'brand:wikipedia': 'en:Meet Fresh', 'opening_hours': 'Mo-Su 12:00-00:00', 'cuisine': 'taiwanese', 'addr:street': 'Capstan Way', 'brand': 'Meet Fresh', 'addr:unit': '1136', 'addr:city': 'Richmond'}",food
49.1877413,-123.1299389,restaurant,Pho 37,"{'addr:housenumber': '1101-8328', 'addr:street': 'Capstan Way', 'takeaway': 'yes', 'addr:city': 'Richmond'}",food
49.2509254,-123.077162,restaurant,Dosa Factory,"{'addr:housenumber': '1345', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",food
49.2756158,-123.1151739,restaurant,Fresh Japanese Restaurant,"{'addr:housenumber': '909', 'addr:street': 'Expo Boulevard', 'addr:city': 'Vancouver'}",food
49.2273587,-123.1168634,cafe,Chatime,"{'brand:wikidata': 'Q16829306', 'brand:en': 'Chatime', 'addr:housenumber': '6361', 'brand:wikipedia': 'en:Chatime', 'cuisine': 'bubble_tea', 'name:en': 'Chatime', 'addr:street': 'Cambie Street', 'takeaway': 'yes', 'brand:zh': '日出茶太', 'brand': 'Chatime', 'name:zh': '日出茶太', 'addr:city': 'Vancouver'}",food
49.2688201,-123.0967506,pub,Truck Stop Diner,"{'website': 'https://www.redtruckbeer.com/truck-stop/', 'phone': '+1-604-682-4733', 'email': 'info@redtruckbeer.com', 'addr:city': 'Vancouver'}",food
49.1806432,-123.1600445,restaurant,Sushi Cafe,{'cuisine': 'sushi'},food
49.2593387,-123.04459,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '2889', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'East 12th Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:postcode': 'V5M 4T5', 'addr:unit': '107', 'addr:city': 'Vancouver'}",food
49.2775024,-123.2227417,fast_food,Spanish Banks West Concession,{},food
49.2684742,-123.1859648,fast_food,A&W,"{'brand:wikidata': 'Q2818848', 'addr:housenumber': '2083', 'brand:wikipedia': 'en:A&W (Canada)', 'cuisine': 'burger', 'addr:street': 'Alma Street', 'takeaway': 'yes', 'brand': 'A&W', 'addr:city': 'Vancouver'}",food
49.2684823,-123.1867573,cafe,Breka Bakery & Café,"{'addr:housenumber': '3750', 'shop': 'bakery', 'contact:phone': '+1-604-620-3750', 'contact:instagram': 'http://instagram.com/brekabakery/', 'opening_hours': '24/7', 'cuisine': 'coffee_shop;sandwich;dessert', 'addr:street': 'West 4th Avenue', 'contact:email': 'info@breka.ca', 'contact:website': 'http://www.breka.ca', 'addr:city': 'Vancouver'}",food
49.2684715,-123.1853203,restaurant,Irori Sushi,"{'addr:housenumber': '3692', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}",food
49.26844,-123.1821901,restaurant,Double DD Pizza,"{'opening_hours': 'Mo-Su 16:00-21:00', 'addr:housenumber': '3510', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}",food
49.2682499,-123.1690466,restaurant,Linh Café,"{'addr:housenumber': '2836', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}",food
49.2682482,-123.1687786,restaurant,Raviolino,"{'addr:housenumber': '2822', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}",food
49.2682531,-123.1677783,cafe,Nusa Coffee,"{'addr:housenumber': '2766', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}",food
49.2682325,-123.1667687,restaurant,Healthy Noodle House,"{'addr:housenumber': '2716', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}",food
49.2579533,-123.1678222,restaurant,Zest Japanese Cuisine,"{'addr:housenumber': '2775', 'addr:street': 'West 16th Avenue', 'addr:city': 'Vancouver'}",food
49.2579705,-123.1679754,ice_cream,La Glace,"{'addr:housenumber': '2785', 'addr:street': 'West 16th Avenue', 'addr:city': 'Vancouver'}",food
49.2487723,-123.1853877,restaurant,Stong's Replenish Cafe,{},food
49.2483679,-123.1850471,restaurant,Wild Sushi,"{'addr:housenumber': '4288', 'addr:street': 'Dunbar Street', 'addr:city': 'Vancouver'}",food
49.2465989,-123.1854074,restaurant,Cosy Inn Cafe,"{'addr:housenumber': '4455', 'addr:street': 'Dunbar Street', 'addr:city': 'Vancouver'}",food
49.2462956,-123.1853981,restaurant,The Dunbar Public House,"{'addr:housenumber': '4497', 'addr:street': 'Dunbar Street', 'addr:city': 'Vancouver'}",food
49.2454947,-123.1854457,restaurant,The Cheshire Cheese Inn,"{'addr:housenumber': '4585', 'addr:street': 'Dunbar Street', 'addr:city': 'Vancouver'}",food
49.2464996,-123.1854116,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '4467', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Dunbar Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",food
49.2469916,-123.1850629,restaurant,Sushi Inn,"{'addr:housenumber': '4414', 'addr:street': 'Dunbar Street', 'addr:city': 'Vancouver'}",food
49.2469076,-123.1850629,restaurant,Mexicali,"{'addr:housenumber': '4424', 'addr:street': 'Dunbar Street', 'addr:city': 'Vancouver'}",food
49.2301514,-123.003978,restaurant,Trattoria Italian Kitchen,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://www.glowbalgroup.com/trattoria/trattoria-burnaby.html', 'cuisine': 'italian;pizza;pasta', 'addr:unit': '102', 'addr:city': 'Burnaby', 'addr:housenumber': '4501', 'phone': '+1-604-424-8779', 'indoor_seating': 'yes', 'smoking': 'no', 'opening_hours': 'Mo-Fr 11:30-Late; Sa-Su 10:30-Late', 'name:en': 'trattoria Burnaby', 'outdoor_seating': 'yes', 'addr:street': 'Kingsway', 'email': 'info@trattoriaburnaby.ca'}",food
49.2833178,-123.1191,cafe,Cafe Bel,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 06:30-17:00; Sa-Su 07:00-17:00', 'wheelchair': 'yes', 'name:en': 'Cafe Bel', 'addr:city': 'Vancouver'}",food
49.2261049,-123.0020981,cafe,Chatime,"{'brand:wikidata': 'Q16829306', 'level': '1', 'smoking': 'no', 'description': 'Sells milk tea, smoothies, etc.', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'brand': 'Chatime'}",food
49.2750854,-123.0693141,fast_food,Pizza Garden,"{'addr:housenumber': '1042', 'name:en': 'Pizza Garden', 'addr:street': 'Commercial Drive'}",food
49.2609848,-123.1007601,restaurant,Burdock & Co,"{'website': 'https://www.burdockandco.com/', 'addr:housenumber': '2702', 'phone': '+1-604-879-0077', 'opening_hours': 'Mo-Fr 17:00-21:30; Sa-Su 10:30-14:00,17:00-21:30', 'name:en': 'Burdock & Co', 'addr:street': 'Main Street', 'addr:postcode': 'V5T 3E8', 'email': 'eat@burdockandco.com'}",food
49.2826171,-123.125193,restaurant,Le Crocrodile,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://www.lecrocodilerestaurant.com/', 'addr:housenumber': '909', 'phone': '+1-604-669-4298', 'opening_hours': 'Tu-Sa 17:30-22:00+', 'cuisine': 'french', 'addr:street': 'Smithe Street', 'addr:postcode': 'V6Z 2N2', 'email': 'info@lecrocodilerestaurant.com', 'addr:unit': '100', 'addr:city': 'Vancouver'}",food
49.2837114,-123.106243,pub,The Lamplighter Public House,"{'addr:housenumber': '92', 'addr:street': 'Water Street', 'addr:postcode': 'V6B 1A4', 'operator': 'Donnelly Group', 'addr:city': 'Vancouver'}",food
49.2996655,-123.1338483,restaurant,Stanley's Bar and Grill,{},food
49.2242006,-122.999661,restaurant,ZUBU Ramen,"{'addr:province': 'BC', 'addr:housenumber': '4575', 'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'ramen', 'outdoor_seating': 'yes', 'addr:street': 'Central Boulevard', 'addr:unit': 'M101', 'addr:city': 'Burnaby'}",food
49.2656312,-123.1150585,cafe,Porto Café,{},food
49.1937586,-123.122834,cafe,Boson Coffee,"{'addr:province': 'BC', 'addr:city': 'Richmond'}",food
49.2485436,-123.1266354,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'takeaway': 'yes', 'brand': 'Starbucks'}",food
49.2486124,-123.1252499,restaurant,Mandarin Hong Kong Cafe,"{'opening_hours': 'Mo-Th 11:00-22:00; Fr-Su 11:00-23:00', 'cuisine': 'chinese', 'addr:housenumber': '904', 'addr:street': 'West King Edward Avenue'}",food
49.248523,-123.1254837,restaurant,Kim Express,"{'cuisine': 'vietnamese', 'addr:housenumber': '952', 'addr:street': 'West King Edward Avenue'}",food
49.2485238,-123.1255358,restaurant,City 1 cafe,"{'opening_hours': 'Tu-Su 11:30-20:00; Mo off', 'cuisine': 'singaporean;malaysian', 'addr:housenumber': '954', 'addr:street': 'West King Edward Avenue'}",food
49.2873576,-123.141418,restaurant,Vonns,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'http://vonns.ca/', 'addr:housenumber': '1184', 'phone': '+1-604-669-8988', 'drive_through': 'no', 'check_date:opening_hours': '2022-10-29', 'addr:street': 'Denman Street', 'addr:unit': '104', 'addr:city': 'Vancouver'}",food
49.2872658,-123.141527,bar,Bayside Lounge,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 12:00-02:00, Sa-Su 12:00-03:00', 'addr:housenumber': '1755', 'addr:street': 'Davie Street', 'addr:unit': 'Floor 2', 'addr:city': 'Vancouver'}",food
49.2439478,-123.1073594,cafe,Blue Parrot Coffee,{'cuisine': 'coffee_shop'},food
49.2453491,-123.1247917,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 06:00-20:00; Sa-Su 08:00-18:00', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",food
49.244046,-123.1238522,cafe,Shaughnessy Cafe,"{'opening_hours': 'Mo-Fr 07:00-19:00; Sa-Su 08:00-18:30', 'website': 'http://www.morrisononsite.com/PHSA/Pages/CafeHoursContacts.aspx?LocationID=2', 'operator': 'Morrison Healthcare', 'addr:city': 'Vancouver'}",food
49.2809895,-123.0611172,restaurant,The Red Wagon Cafe,"{'addr:province': 'BC', 'website': 'https://www.redwagoncafe.com/', 'addr:housenumber': '2128', 'internet_access': 'wlan', 'phone': '+1-604-568-4565', 'opening_hours': 'We-Su 09:00-14:30; Th-Su 15:00-21:00', 'cuisine': 'brunch;diner;cafe', 'takeaway:covid19': 'only', 'name:en': 'The Red Wagon Cafe', 'addr:street': 'East Hastings Street', 'addr:postcode': 'V5L 1V2', 'addr:city': 'Vancouver'}",food
49.2632867,-123.1104199,cafe,Aperture Coffee Bar,"{'wheelchair': 'limited', 'addr:housenumber': '243', 'internet_access': 'wlan', 'indoor_seating': 'yes', 'smoking': 'no', 'opening_hours': 'Mo-Su 08:00-20:00', 'name:en': 'Aperture Coffee Bar', 'outdoor_seating': 'yes', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Y 1P5'}",food
49.1958534,-123.176981,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'cuisine': 'salad', 'brand': 'Freshii', 'brand:wikipedia': 'en:Freshii'}",food
49.195937,-123.1770558,fast_food,Pajo’s,{},food
49.1977305,-123.1745777,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",food
49.2680316,-123.1115966,cafe,Sweetery Cafe+Dessert,"{'addr:housenumber': '340', 'addr:street': 'West 2nd Avenue', 'phone': '+1-604-568-5486', 'addr:postcode': 'V5Y 1C8', 'addr:city': 'Vancouver'}",food
49.2769143,-123.1307852,restaurant,RV's Butter Kitchen,"{'addr:province': 'BC', 'wheelchair': 'limited', 'addr:housenumber': '1355', 'opening_hours': 'Mo-Th 10:00-22:00; Fr 11:00-23:00; Sa 16:00-23:00', 'cuisine': 'indian', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}",food
49.2615373,-123.0696114,restaurant,Daddy's Kitchen,"{'opening_hours': 'Mo-We 11:00-20:00; Th-Fr 11:00-21:00; Sa 12:00-21:00', 'smoking': 'no', 'check_date:smoking': '2022-11-13'}",food
49.2723618,-123.0693179,fast_food,Rosemary Bagels,"{'opening_hours': 'Mo-Fr 07:00-18:00+; Sa,Su 07:00-19:00', 'cuisine': 'sandwich', 'addr:housenumber': '1350', 'addr:street': 'Commercial Drive'}",food
49.279512,-123.12044,bar,Uva,"{'addr:province': 'BC', 'website': 'https://www.uvavancouver.com/', 'addr:housenumber': '900', 'phone': '+1-604-632-9560', 'opening_hours': 'Mo-Su 14:00-24:00', 'addr:street': 'Seymour St', 'addr:city': 'Vancouver'}",food
49.2698716,-123.0439878,restaurant,Rib & Chicken,"{'addr:province': 'BC', 'addr:housenumber': '1660', 'level': '0', 'outdoor_seating': 'no', 'addr:street': 'Renfrew Street', 'addr:postcode': 'V5K 4E1', 'addr:city': 'Vancouver'}",food
49.267356,-123.1110469,pub,Big Rock Urban Eatery,"{'opening_hours': 'Mo-We 11:00-22:00; Th-Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00', 'website': 'https://bigrockbeer.com/big-rock-urban/big-rock-urban-overview/', 'outdoor_seating': 'no', 'phone': '+1-604-708-8311', 'email': 'info.BRU@bigrockbeer.com'}",food
49.3070111,-123.017431,cafe,Belmondo Cafe,"{'phone': '+1-604-929-6377', 'addr:housenumber': '2075', 'addr:street': 'Old Dollarton Road'}",food
49.233616,-123.0344604,restaurant,Sushi Aji,"{'website': 'https://sushiajivancouver.com/', 'addr:housenumber': '3339', 'phone': '+1-604-434-6319', 'opening_hours': 'Tu-Su 12:00-19:30', 'cuisine': 'japanese', 'addr:street': 'Kingsway', 'survey:date': '2021-10-26', 'addr:city': 'Vancouver'}",food
49.2318915,-123.02888,restaurant,Happy Tree House BBQ,"{'opening_hours': 'Mo-Su 16:30-2:00', 'website': 'https://happytreehousebbq.com/location/Kingsway/', 'addr:housenumber': '3502', 'addr:street': 'Kingsway', 'phone': '+1-778-383-9575', 'addr:city': 'Vancouver'}",food
49.2690014,-123.0445183,cafe,My Frosty,"{'opening_hours': 'Tu-Su 12:00-00:00', 'addr:housenumber': '220-2800', 'addr:street': 'East 1st Avenue', 'addr:city': 'Vancouver'}",food
49.2683767,-123.0444762,restaurant,Jiro Sushi & Ramen,"{'opening_hours': 'Mo-Sa 11:00-21:00; Su 11:30-21:00', 'addr:housenumber': '1801', 'addr:street': 'Renfrew Street', 'addr:city': 'Vancouver'}",food
49.2629621,-123.0986057,restaurant,The Black Lodge,"{'diet:vegetarian': 'yes', 'website': 'https://www.blacklodgerestaurant.com/', 'addr:housenumber': '317', 'phone': '+1-604-428-5911', 'opening_hours': 'Su-Th 17:30-00:00; Fr 17:30-01:00; Sa 17:30-02:00', 'addr:street': 'East Broadway', 'takeaway': 'yes', 'addr:postcode': 'V5T 1W5', 'email': 'blacklodgerestaurant@gmail.com', 'addr:city': 'Vancouver'}",food
49.2821995,-123.1027434,restaurant,La Mezcaleria,"{'cuisine': 'mexican', 'website': 'https://www.lamezcaleria.ca/', 'addr:housenumber': '68', 'outdoor_seating': 'no', 'addr:street': 'East Cordova Street', 'smoking': 'no'}",food
49.2701295,-123.0694291,restaurant,La Mezcaleria,"{'cuisine': 'mexican', 'website': 'https://www.lamezcaleria.ca/', 'addr:housenumber': '1622', 'addr:street': 'Commercial Drive', 'smoking': 'no'}",food
49.2776864,-123.116068,restaurant,Grounds for Appeal,{},food
49.3140173,-123.079082,fast_food,Domino's,"{'brand:wikidata': 'Q839466', 'delivery': 'yes', 'addr:housenumber': '151', 'drive_through': 'no', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'outdoor_seating': 'no', 'addr:street': 'West 3rd Street', 'takeaway': 'yes', 'brand': ""Domino's"", 'addr:city': 'North Vancouver City'}",food
49.3139854,-123.0790093,restaurant,Vaades,"{'cuisine': 'indian', 'addr:housenumber': '149', 'outdoor_seating': 'no', 'addr:street': 'West 3rd Street', 'takeaway': 'yes', 'addr:city': 'North Vancouver City'}",food
49.3139495,-123.07891,restaurant,Busan Daeji Gukbap Restaurant,"{'cuisine': 'korean', 'addr:housenumber': '143', 'addr:street': 'West 3rd Street', 'addr:city': 'North Vancouver City'}",food
49.3117439,-123.0790782,restaurant,Fishworks,"{'wheelchair': 'yes', 'toilets:wheelchair': 'yes', 'cuisine': 'seafood', 'addr:housenumber': '91', 'addr:street': 'Lonsdale Avenue', 'addr:city': 'North Vancouver City'}",food
49.314727,-123.0795961,pub,Fraternal Order of Eagles Aerie 2638,"{'addr:housenumber': '170', 'addr:street': 'West 3rd Street', 'addr:city': 'North Vancouver City'}",food
