lat,lon,amenity,tags,name,category
49.2781459,-123.1172381,restaurant,"{'opening_hours': 'Mo-Su 17:00-18:00+', 'addr:housenumber': '869', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}",Lupo,food
49.1039351,-122.7292839,fast_food,"{'cuisine': 'fish_and_chips', 'addr:city': 'Surrey'}",Salty's,food
49.1039465,-122.7305423,fast_food,"{'brand:wikidata': 'Q524757', 'alt_name': 'Kentucky Fried Chicken', 'brand:wikipedia': 'en:KFC', 'cuisine': 'chicken', 'takeaway': 'yes', 'brand': 'KFC'}",KFC,food
49.1034796,-122.732176,fast_food,"{'brand:wikidata': 'Q191615', 'delivery': 'yes', 'drive_through': 'no', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Pizza Hut', 'addr:city': 'Surrey'}",Pizza Hut Delivery,food
49.1036626,-122.7326073,fast_food,"{'brand:wikidata': 'Q244457', 'drive_through': 'no', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Surrey'}",Subway,food
49.1043183,-122.734523,fast_food,"{'addr:province': 'BC', 'addr:city': 'Surrey'}",De Dutch,food
49.1061885,-122.655168,fast_food,"{'cuisine': 'pizza', 'addr:city': 'Langley'}",Westcoast Pizza,food
49.2469816,-123.0695856,restaurant,"{'website': 'https://shiok.ca/', 'addr:housenumber': '1716', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",Shiok Singaporean Cuisine,food
49.1187987,-122.8899872,restaurant,"{'opening_hours': 'Su 12:00-20-00, Mo-Th 9:30-21:00 Fr-Sa 9:30-22:00', 'cuisine': 'pizza', 'website': 'http://pepperonicafe.com', 'phone': '+1-604-594-7777'}",Pepperoni Cafe,food
49.1187952,-122.8914653,fast_food,"{'brand:wikidata': 'Q2759586', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': ""Papa John's"", 'brand:wikipedia': ""en:Papa John's Pizza""}",Papa John's,food
49.1187699,-122.8892974,restaurant,{'cuisine': 'indian'},Spice of Punjab,food
49.1696975,-122.5787212,ice_cream,{'addr:street': 'Glover Road'},Ritual,food
49.1686767,-122.5812108,fast_food,"{'brand:wikidata': 'Q244457', 'addr:province': 'BC', 'phone': '+16043711400', 'level': '0', 'drive_through': 'no', 'cuisine': 'sandwich', 'addr:street': '96 Avenue', 'takeaway': 'yes', 'brand': 'Subway', 'operator': 'Subway', 'addr:city': 'Township of Langley'}",Subway,food
49.1687233,-122.5813085,restaurant,"{'addr:province': 'BC', 'phone': '+16043710888', 'level': '0', 'cuisine': 'vietnamese', 'addr:street': '96 Avenue', 'takeaway': 'yes', 'addr:city': 'Township of Langley'}",Vy's Pho,food
49.1674245,-122.5720493,cafe,"{'website': 'http://lelem.ca/lelem-at-the-fort/', 'level': '0', 'operator': 'Fort Langley National Historic Site'}",lelem at the Fort,food
49.2751643,-123.1127469,restaurant,"{'wheelchair': 'yes', 'website': 'https://www.parqvancouver.com/restaurants/honey-salt/', 'addr:housenumber': '39', 'phone': '+1-778-370-8200', 'smoking': 'no', 'opening_hours': 'Mo-Fr 06:30-22:00; Sa-Su 06:00-22:30', 'outdoor_seating': 'yes', 'addr:street': 'Smithe Street'}",Honey Salt,food
49.1267991,-122.6235305,fast_food,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",Subway,food
49.104234,-122.656332,restaurant,{},Annora Restaurant,food
49.1044759,-122.6560201,fast_food,{'addr:city': 'Langley'},Donair Hut,food
49.1042906,-122.6563311,restaurant,"{'cuisine': 'sushi', 'addr:city': 'Langley'}",Sushi Tamaru,food
49.3251311,-123.1242373,restaurant,{},Pho Japolo,food
49.2396475,-122.967397,fast_food,"{'payment:cash': 'no', 'cuisine': 'ice_cream', 'drive_through': 'no'}",Ice Cream Parlour,food
49.2668062,-123.004335,fast_food,"{'addr:province': 'BC', 'cuisine': 'burger', 'addr:street': 'Lougheed Highway', 'addr:city': 'Burnaby'}",Fatburger,food
49.0895074,-123.079018,restaurant,"{'cuisine': 'sushi', 'addr:housenumber': '5198', 'addr:street': 'Ladner Trunk Road', 'addr:postcode': 'V4K 1W3'}",Mt. Fuji,food
49.0892837,-123.0800697,fast_food,"{'brand:wikidata': 'Q1936229', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Quiznos', 'brand:wikipedia': 'en:Quiznos'}",Quiznos,food
49.0896812,-123.0804882,fast_food,"{'brand:wikidata': 'Q4943796', 'cuisine': 'juice', 'takeaway': 'yes', 'brand': 'Booster Juice', 'brand:wikipedia': 'en:Booster Juice'}",Booster Juice,food
49.0891536,-123.0799312,restaurant,"{'opening_hours': 'Tu-Su 11:00-20:30', 'cuisine': 'indian'}",Doon Express,food
49.3150944,-123.066758,cafe,"{'addr:housenumber': '279', 'addr:street': 'East 8th Street', 'addr:city': 'North Vancouver City'}",Andrews on 8th,food
49.3151604,-123.0669093,ice_cream,"{'addr:housenumber': '277', 'addr:street': 'East 8th Street', 'addr:city': 'North Vancouver City'}",Welcome Parlour Ice Cream,food
49.1247186,-123.182573,fast_food,"{'cuisine': 'chicken', 'addr:housenumber': '12160', 'addr:street': '1st Avenue', 'addr:city': 'Richmond'}",Win Win Chick-N,food
49.1244671,-123.1818625,restaurant,"{'cuisine': 'japanese', 'addr:housenumber': '12251', 'addr:street': 'No. 1 Road', 'addr:unit': '140', 'addr:city': 'Richmond'}",Yokohama Teppanyaki & Sushi Bar,food
49.1246171,-123.1816333,restaurant,"{'addr:housenumber': '12251', 'addr:street': 'No. 1 Road', 'addr:unit': '130', 'addr:city': 'Richmond'}",Porthole Steveston,food
49.124414,-123.1846332,restaurant,"{'cuisine': 'noodle', 'addr:housenumber': '3711', 'addr:street': 'Bayview Street', 'addr:city': 'Richmond'}",G-Men Ramen,food
49.091413,-123.07892,restaurant,"{'cuisine': 'japanese', 'addr:housenumber': '5241', 'addr:street': 'Ladner Trunk Road', 'addr:postcode': 'V4K 1W4'}",Maguro Sushi,food
49.115801,-123.061996,restaurant,"{'addr:housenumber': '6255', 'addr:street': 'River Road', 'addr:postcode': 'V4K 5E3'}",RiverHouse Restaurant & Pub,food
49.0906097,-123.0802207,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '5209', 'addr:country': 'CA', 'cuisine': 'salad', 'addr:street': 'Ladner Trunk Road', 'brand': 'Chopped Leaf', 'addr:postcode': 'V4K 1W4', 'addr:city': 'Delta'}",Chopped Leaf,food
49.1118014,-123.0524742,restaurant,{'cuisine': 'greek'},Primerose,food
49.2272788,-123.0001497,fast_food,"{'brand:wikidata': 'Q1141226', 'level': '0', 'brand:wikipedia': 'en:Dairy Queen', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen'}",Dairy Queen,food
49.2273343,-123.0000498,cafe,{'level': '0'},Mr. Pretzels,food
49.2806665,-123.1312098,cafe,"{'addr:province': 'BC', 'addr:housenumber': '1105', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Latin Square,food
49.2684412,-123.1647514,restaurant,"{'website': 'http://www.darktable.ca/', 'addr:housenumber': '2611', 'phone': '+1-604-739-3275', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6K 1P8', 'addr:city': 'Vancouver'}",Dark Table,food
49.3170584,-123.0926407,bar,"{'website': 'https://www.blackkettlebrewing.com/', 'addr:housenumber': '720', 'shop': 'alcohol', 'phone': '+1-604-537-8959', 'opening_hours': 'Th-Su 11:00-20:00; We 11:00-19:00; Mo,Tu 14:00-19:00', 'addr:street': 'Copping Street', 'addr:postcode': 'V7M 3N2', 'addr:unit': '106', 'addr:city': 'North Vancouver'}",Black Kettle Tasting Lounge,food
49.3099735,-123.0339301,bar,"{'website': 'https://www.bridgebrewing.com', 'addr:housenumber': '1448', 'shop': 'alcohol', 'phone': '+1-604-770-2739', 'opening_hours': '11:00-23:00', 'outdoor_seating': 'yes', 'addr:street': 'Charlotte Road', 'addr:postcode': 'V7J 1H2', 'addr:city': 'North Vancouver'}",Bridge Brewing Tasting Room,food
49.3135162,-123.0833432,pub,"{'website': 'http://sailorhagarspub.com/', 'addr:housenumber': '86', 'addr:street': 'Semisch Avenue', 'phone': '+1-604-984-3087', 'addr:postcode': 'V7M 3H8'}",Sailor Hägar's,food
49.308336,-123.0727453,bar,"{'website': 'https://www.beerebrewing.com/', 'shop': 'alcohol', 'phone': '+1-604-983-2163', 'opening_hours': 'Mo-Tu 13:00-21:00; We-Sa 12:00-23:00; Su 12:00-21:00', 'outdoor_seating': 'yes', 'email': 'info@beerebrewing.com'}",Beere Brewing Tasting Room,food
49.2663099,-123.2470453,restaurant,"{'addr:housenumber': '6025', 'phone': '+1-604-288-9511', 'opening_hours': 'Mo-Su 11:00-20:00', 'cuisine': 'mexican', 'addr:street': 'University Boulevard', 'addr:postcode': 'V6T 0C5', 'addr:city': 'Vancouver'}",Tacomio,food
49.2860028,-123.1124564,fast_food,{'opening_hours': 'Mo-Th 10:00-22:00; Fr-Sa 10:00-23:00; Su 10:00-21:00'},Chronic Tacos,food
49.2880327,-123.1236171,fast_food,"{'brand:wikidata': 'Q2818848', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W', 'brand:wikipedia': 'en:A&W (Canada)'}",A&W,food
49.0332823,-122.8008908,restaurant,"{'website': 'http://www.mrpeirestaurant.com', 'alt_name': ""Mr. Pei's Restaurant"", 'addr:housenumber': '1724', 'level': '0', 'opening_hours': '10:00-22:00', 'addr:street': '152 Street', 'url': 'https://www.healthspace.ca/Clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=16B0CEFD16ACD6F98825816E005D4C78', 'addr:city': 'Surrey'}",Mr. Pei Restaurant,food
49.2314573,-123.0653667,restaurant,{},East Kitchen,food
49.2881797,-123.1171247,restaurant,"{'wheelchair': 'yes', 'note': 'The restaurant is located inside the Fairmont Pacific Rim hotel. It features a dining room, outside sitting into the hotel garden as well as a bar/lounge.', 'delivery': 'no', 'cuisine': 'international;regional', 'takeaway': 'yes', 'addr:postcode': 'V6C 0B9', 'addr:city': 'Vancouver', 'toilets:wheelchair': 'yes', 'addr:housenumber': '1038', 'phone': '+1-604-695-5500', 'opening_hours': 'Mo-Fr 06:30-22:00; Sa-Su 07:00-22:00', 'outdoor_seating': 'yes', 'addr:street': 'Canada Place', 'email': 'info@botanistrestaurant.com'}",Botanist,food
49.111986,-122.6447076,cafe,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '6036', 'internet_access': 'no', 'brand:wikipedia': 'en:Tim Hortons', 'internet_access:fee': 'yes', 'cuisine': 'coffee_shop', 'addr:street': 'Glover Road', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",Tim Hortons,food
49.0549085,-122.3167959,cafe,{'addr:unit': '1A'},Cafeatearea Bites,food
49.0548414,-122.317129,fast_food,"{'opening_hours': 'Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 11:00-22:00; PH 16:00-22:00', 'cuisine': 'pizza', 'website': 'https://www.ricardospizza.com/', 'phone': '+1-604-859-1112', 'addr:unit': '6'}",Ricardo's Pizza,food
49.0548458,-122.3169856,restaurant,"{'opening_hours': 'Mo,Su off; Tu-Fr 11:30-21:30; Sa 13:30-21:30', 'cuisine': 'japanese', 'phone': '+1-604-755-8587', 'addr:unit': '4'}",Sushiwa,food
49.0549958,-122.3182463,restaurant,"{'official_name': ""Jo Jo's Fish and Chips Ltd"", 'website': 'https://m.facebook.com/Jojos-Fish-and-Chips-Bana-Restaurant-321007371390276', 'alt_name': ""JoJo's"", 'internet_access': 'wlan', 'phone': '+1-604-854-5525', 'internet_access:fee': 'no', 'opening_hours': 'Sa-Th 08:00-20:00; Fr 08:00-21:00', 'cuisine': 'fish_and_chips', 'url': 'http://jojosfishandchips.ca', 'addr:unit': '9'}",JoJo's Fish & Chips Bana Restaurant,food
49.0547581,-122.3198726,restaurant,"{'website': 'https://tasteofbhaiasweet.com', 'shop': 'confectionery', 'phone': '+1-604-504-0404', 'opening_hours': '11:00-22:00', 'cuisine': 'indian', 'addr:unit': '108'}",Taste of Bhaia Sweet Shop g Restaurant,food
49.0548979,-122.3190151,fast_food,"{'website': 'https://fritou-chicken-restaurant.business.site', 'addr:housenumber': '32660', 'addr:street': 'George Ferguson Way', 'addr:postcode': 'V2T 4V6', 'addr:unit': '100'}",Fritou Chicken Restaurant,food
49.0549034,-122.3191707,fast_food,"{'brand:wikidata': 'Q244457', 'website': 'https://w.subway.com/en-ca/findastore?zip=V3G7V7', 'ref': '7647', 'phone': '+1-604-854-6649', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Th 07:00-23:00; Fr 07:00-00:00; Sa-Su 08:00-00:00', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",Subway,food
49.054702,-122.3255096,fast_food,"{'website': 'https://pizzajunctionsnacks.com/', 'phone': '+1-604-746-0246', 'opening_hours': 'Mo-Th 11:00-23:00; Fr 11:00-00:00; Sa 12:00-00:00; Su 14:00-23:00', 'description': 'Make your day special', 'cuisine': 'pizza', 'url': 'https://m.facebook.com/pizzajunction.snacks', 'addr:unit': '6'}",PIZZA JUNCTION & Snacks,food
49.0547095,-122.3256007,fast_food,"{'website': 'http://www.tandooritadka.com', 'shop': 'confectionery', 'opening_hours': 'Mo-Th 11:00-23:00;Fr-Sa 10:30-00:00', 'cuisine': 'indian', 'short_name': 'Tandoori Tadka', 'addr:unit': '5'}",Tandoori Tadka Indian Restaurant & Sweet Shop,food
49.0403191,-122.2693197,fast_food,"{'website': 'https://www.jugojuice.com/en/locations/abbotsford', 'shop': 'beverages', 'drink:juice': 'yes', 'phone': '+1-604-859-5883', 'level': '0', 'opening_hours': 'Mo-Sa 07:00-21:00; Su 08:00-20:00', 'addr:unit': '101'}",Jugo Juice,food
49.0400443,-122.2690856,fast_food,"{'website': 'http://www.sashasushi.com', 'phone': '+1-604-852-7874', 'old_name': 'Sumas Sushi Café', 'level': '0', 'opening_hours': '11:00-21:30', 'cuisine': 'sushi', 'addr:unit': '108'}",Sasha Sushi,food
49.040246,-122.2690027,restaurant,"{'website': 'http://www.jrgvancouver.ca/sl-kitchen-bar-abbotsford', 'phone': '+1-604-744-3446', 'old_name': 'Milestones', 'level': '1', 'opening_hours': '11:00-00:00', 'cuisine': 'regional', 'addr:unit': '200'}",S+L Kitchen & Bar,food
49.0399745,-122.2690161,fast_food,"{'brand:wikidata': 'Q1393809', 'website': 'https://littlecaesars.ca/MobileLocations/tabid/90/location/Abbotsford/Default.aspx?id=NDc4MzAwMDI%3d', 'phone': '+1-604-504-4600', 'level': '0', 'brand:wikipedia': 'en:Little Caesars', 'opening_hours': 'Su-Th 11:00-22:00; Fr-Sa 11:00-23:00', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Little Caesars', 'addr:unit': '110'}",Little Caesars,food
49.2836513,-123.1044431,restaurant,{'cuisine': 'mexican'},Monarca,food
49.2843952,-123.1198026,cafe,{},Bread x Butter,food
49.2304185,-123.004184,cafe,"{'website': 'https://www.chichasanchen.ca/', 'addr:housenumber': '4501', 'cuisine': 'bubble_tea', 'addr:street': 'Kingsway', 'addr:unit': '101', 'name:zh': '吃茶三千'}",Chicha San Chen,food
49.2797823,-123.1225277,bar,"{'addr:province': 'BC', 'opening_hours': 'Tu-Th,Su 11:00-03:00, Fr,Sa 10:00-03:00', 'addr:housenumber': '957', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",Granville Room,food
49.2802282,-123.1218827,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '911', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",Cavo Bar+Kitchen,food
49.2799776,-123.121632,restaurant,"{'addr:province': 'BC', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",Roxy Burger,food
49.2876345,-123.1410192,restaurant,{},Babylon restaurant kebab,food
49.1186536,-122.7574909,restaurant,"{'website': 'http://www.sushishun.ca', 'addr:housenumber': '102-16780', 'phone': '+1 778-574-6464', 'contact:instagram': 'sushishun20', 'opening_hours': 'Mo-Su 11:30-20:50', 'cuisine': 'sushi', 'addr:street': '64 Avenue', 'addr:postcode': 'V3S3Y2'}",Sushi Shun,food
49.2320419,-123.026297,restaurant,"{'cuisine': 'chinese;sandwich', 'addr:housenumber': '3608', 'name:en': 'Meet Fan Eatery', 'addr:street': 'Kingsway', 'name:zh-Hans': '米饭'}",Meet Fan Eatery,food
49.2834375,-123.10443,restaurant,"{'addr:housenumber': '2', 'cuisine': 'barbecue', 'name:en': 'Röosh on water', 'addr:street': 'Water Street', 'addr:postcode': 'V6B 1A4', 'addr:city': 'Vancouver'}",Peckinpah,food
49.280638,-123.131087,restaurant,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1103', 'phone': '+1-604-428-4747', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'persian', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Cazba,food
49.2630215,-123.1383632,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2566', 'phone': '+1-604-739-9440', 'opening_hours': 'Mo-Sa 11:30-22:00; Su 12:30-09:30', 'cuisine': 'sushi;japanese', 'outdoor_seating': 'yes', 'addr:street': 'Granville Street', 'takeaway': 'yes', 'addr:postcode': 'V6H 3G8', 'addr:city': 'Vancouver'}",Sushi Van,food
49.2776544,-123.125186,fast_food,"{'brand:wikidata': 'Q839466', 'addr:province': 'BC', 'delivery': 'yes', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'takeaway': 'yes', 'capacity': '5', 'addr:city': 'Vancouver', 'drive_through': 'no', 'smoking': 'no', 'opening_hours': 'Mo-Su 10:00-03:00', 'short_name': ""Domino's"", 'outdoor_seating': 'no', 'addr:street': 'Granville Street', 'brand': ""Domino's""}",Domino's,food
49.2794825,-123.122963,restaurant,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'https://www.romanospizza.ca/', 'addr:housenumber': '995', 'opening_hours': '10:00-04:00', 'check_date:opening_hours': '2022-08-06', 'cuisine': 'pizza', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",Romano's Pizza,food
49.2257641,-122.9978351,fast_food,"{'brand:wikidata': 'Q1141226', 'level': '1', 'brand:wikipedia': 'en:Dairy Queen', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen'}",Dairy Queen,food
49.2254886,-122.8859561,bar,"{'website': 'https://anotherbeerco.com', 'addr:housenumber': '30', 'shop': 'alcohol', 'opening_hours': 'We,Th 15:00-22:00; Fr,Sa 12:00-22:00; Su 12:00-20:00', 'addr:street': 'Capilano Way', 'addr:unit': '11'}",Another Beer Co Tasting Room,food
49.2129995,-122.9211009,restaurant,"{'brand:wikidata': 'Q7995414', 'internet_access': 'wlan', 'phone': '+1-604-522-4800', 'level': '1', 'indoor_seating': 'yes', 'brand:wikipedia': 'en:White Spot', 'opening_hours': 'Mo-Su 08:00-22:00', 'cuisine': 'burger', 'outdoor_seating': 'yes', 'brand': 'White Spot', 'addr:postcode': 'V3L 3C2'}",White Spot,food
49.2121752,-122.9218505,restaurant,"{'addr:housenumber': '702', 'phone': '+1-604-519-0099', 'indoor_seating': 'yes', 'opening_hours': 'Mo-Sa 11:30-21:30', 'cuisine': 'japanese', 'outdoor_seating': 'no', 'addr:street': 'Sixth Avenue', 'addr:city': 'New Westminster'}",Hi Dozo Sushi,food
49.2121193,-122.92345,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/', 'level': '-1', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks,food
49.1777093,-123.125377,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '4751', 'smoking': 'no', 'cuisine': 'chinese', 'addr:street': 'Garden City Road', 'addr:unit': 'Floor 1', 'addr:city': 'Richmond'}",Dragon Group Seafood Restaurant,food
49.1774901,-123.1292862,restaurant,"{'name:vi': 'Phở Hòa', 'brand:wikidata': 'Q55629932', 'alt_name': 'Phở Hoà', 'alt_name:en': 'Pho Hoa', 'brand:wikipedia': 'en:Phở Hòa', 'cuisine': 'vietnamese;noodle', 'alt_name:vi': 'Phở Hoà', 'brand': 'Phở Hòa'}",Phở Hòa,food
49.1774963,-123.1300772,restaurant,{},The TRUE'S TEA,food
49.2058672,-123.0426538,restaurant,"{'wheelchair': 'yes', 'addr:housenumber': '8683', 'addr:street': 'Kerr Street'}",Romers Burger Bar,food
49.205019,-122.909871,restaurant,"{'addr:province': 'BC', 'delivery': 'yes', 'addr:housenumber': '81', 'phone': '+1-604-553-4630', 'addr:street': 'Sixth Street', 'addr:city': 'New Westminster'}",RedBeef Express,food
49.2050455,-122.9099145,restaurant,{'cuisine': 'indian'},Royal Tandoori,food
49.2129842,-122.9199062,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '581', 'opening_hours': 'Mo-Sa 11:00-21:00', 'addr:street': 'Sixth Street', 'brand': 'Bell', 'addr:city': 'New Westminster'}",Mean Poutine,food
49.2626661,-123.0569099,restaurant,"{'cuisine': 'diner', 'addr:housenumber': '2451', 'addr:street': 'Nanaimo Street', 'addr:postcode': 'V5N 5E5', 'addr:city': 'Vancouver'}",Bon's Off Broadway,food
49.2879174,-123.1237682,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '570', 'smoking': 'no', 'cuisine': 'sushi', 'source': 'survey', 'addr:street': 'Bute Street', 'takeaway': 'yes', 'addr:postcode': 'V6E 4T7', 'capacity': '30', 'addr:city': 'Vancouver'}",SushiGo,food
49.2420422,-123.1011291,restaurant,"{'cuisine': 'chinese;dim sum', 'addr:housenumber': '4818', 'addr:street': 'Main Street', 'phone': '+1-604-321-4448', 'addr:city': 'Vancouver'}",Haiyi Seafood Restaurant,food
49.2777456,-123.0980833,cafe,"{'website': 'https://www.harvestunion.ca/', 'addr:housenumber': '243', 'addr:street': 'Union Street', 'phone': '+1-604-682-8851'}",Harvest Community Foods,food
49.0211881,-122.8049113,restaurant,"{'website': 'https://primosmexicangrill.com', 'addr:housenumber': '15069', 'cuisine': 'mexican', 'outdoor_seating': 'yes', 'addr:street': 'Marine Drive', 'start_date': '1959'}",Primo's Mexican Grill,food
49.2870647,-123.1128287,restaurant,{'cuisine': 'japanese'},Miku,food
49.0456065,-122.3622896,restaurant,"{'addr:housenumber': '31120', 'phone': '+1-604-850-9288', 'level': '0', 'cuisine': 'burger;italian', 'addr:street': 'Peardonville Road', 'addr:postcode': 'V2T 6K7', 'addr:unit': '101', 'addr:city': 'Abbotsford'}",Tony's Place Restaurant,food
49.1320952,-123.099192,restaurant,"{'brand:wikidata': 'Q2996960', 'cuisine': 'breakfast', 'brand': 'Cora', 'brand:wikipedia': 'en:Cora (restaurant)'}",Cora,food
49.0583589,-122.4601985,cafe,{},Aldergrove Cafe,food
49.0578657,-122.4704514,restaurant,"{'level': '0', 'cuisine': 'pizza'}",Schnitzelz,food
49.0601698,-122.4932153,cafe,"{'brand:wikidata': 'Q175106', 'drive_through': 'yes', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",Tim Hortons,food
49.1330239,-123.0963394,fast_food,{},Bubble Waffle Cafe,food
49.2819977,-123.118635,fast_food,"{'addr:province': 'BC', 'opening_hours': 'Su-Th 10:00-21:00; Fr,Sa 10:00-22:00', 'addr:housenumber': '734', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",Fat Burger,food
49.2818976,-123.118783,restaurant,"{'addr:province': 'BC', 'website': 'http://www.osushivancouver.com', 'addr:housenumber': '742', 'internet_access': 'wlan', 'phone': '+1-604-559-8345', 'opening_hours': 'Mo-Sa 11:00-22:30; Su 12:00-21:00', 'cuisine': 'sushi', 'outdoor_seating': 'yes', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",O Sushi,food
49.1797321,-123.1377358,restaurant,"{'alt_name': 'Hong Kong Barbeque Master', 'phone': '+1-604-272-6568', 'level': '0', 'opening_hours': 'Th-Tu 11:00-20:00', 'cuisine': 'chinese', 'loc_name': 'HK BBQ Master', 'operator': 'Eric Leung', 'addr:unit': '145', 'name:zh': '明家烧腊专家'}",HK B.B.Q. Master,food
49.0498247,-122.3233458,fast_food,"{'opening_hours': 'Mo-Fr 10:00-21:00; Sa-Su 11:00-19:00', 'cuisine': 'salad', 'addr:unit': 'H220'}",Chopped Leaf,food
49.2457056,-123.0659163,restaurant,"{'website': 'http://www.greenlettucerestaurant.ca', 'addr:housenumber': '1449', 'phone': '+1-604-876-9883', 'cuisine': 'Indian_style_Chinese', 'addr:street': 'Kingsway', 'addr:postcode': 'V5N 2T1', 'addr:city': 'Vancouver'}",Green Lettuce,food
49.2209188,-122.662326,fast_food,"{'brand:wikidata': 'Q550258', 'drive_through': 'yes', 'brand:wikipedia': ""en:Wendy's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""Wendy's""}",Wendy's,food
49.2209888,-122.662176,cafe,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",Tim Hortons,food
49.3122306,-123.0785782,cafe,{},Sweet Art Bakery,food
49.1776035,-122.6721562,fast_food,"{'brand:wikidata': 'Q550258', 'addr:housenumber': '19875', 'drive_through': 'yes', 'brand:wikipedia': ""en:Wendy's"", 'cuisine': 'burger', 'addr:street': '96 Avenue', 'takeaway': 'yes', 'brand': ""Wendy's""}",Wendy's,food
49.1776017,-122.6720141,cafe,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '19875', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': '96 Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",Tim Hortons,food
49.0041067,-122.6663017,bbq,{},,food
49.1724288,-123.1361124,restaurant,"{'website': 'http://www.ebisu.ca/richmond/', 'addr:housenumber': '8111', 'phone': '+1-604-270-4846', 'opening_hours': 'Su-Th 11:30-14:30,16:30-22:00; Fr-Sa 11:30-23:00', 'cuisine': 'japanese', 'addr:street': 'Ackroyd Road', 'addr:postcode': 'V6X 3J9', 'addr:unit': '100', 'addr:city': 'Richmond'}",Ebisu,food
49.2650339,-123.016231,cafe,"{'website': 'http://suzettesdeli.ca/deli/', 'addr:housenumber': '3993', 'phone': '+1-604-291-2750', 'opening_hours': 'Mo-Fr 07:00-15:00', 'outdoor_seating': 'no', 'addr:street': 'Henning Drive', 'addr:postcode': 'V5C 6P7', 'operator': 'Jjp Enterprises Ltd', 'addr:unit': '116'}",Suzette's,food
49.2654672,-123.0150138,fast_food,"{'website': 'https://mamas-rice-bowl.square.site/', 'addr:housenumber': '3999', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 10:00-14:30', 'addr:street': 'Henning Drive', 'addr:postcode': 'V5C 6P9', 'operator': 'Hyun Jung Park & Jong Hun Kim', 'addr:unit': '103'}",Mama's Rice Bowl,food
